total_result,temp,wind,total_line,away_rest,home_rest,avg_away_total_yards,avg_home_total_yards,avg_away_total_yards_against,avg_home_total_yards_against,away_total_offense_rank,home_total_offense_rank,away_total_defense_rank,home_total_defense_rank,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,total_team_elo,total_qb_elo,team_elo_diff,qb_elo_diff
Under,72,7,44.0,7,7,310.3333333333333,379.3333333333333,397.6666666666667,298.6666666666667,8,22,28,3,1563.54794293643,1539.30791303221,0.6256750570191123,0.3743249429808877,1527.18526726,1552.57598681,111.27140616471,172.89215262891,1.05381662107,4.46405113294,3079.76125407,5.51786775401,25.390719549999854,3.41023451187
Over,61,8,41.5,7,7,299.0,339.6666666666667,341.6666666666667,388.3333333333333,6,19,20,25,1537.74466038733,1462.36417429506,0.6917034196509914,0.3082965803490086,1558.33068567,1456.93822563,168.31253758737,95.30825308455,3.47829043306,31.5541093769,3015.2689113,35.032399809960005,101.39246004000006,28.07581894384
Under,63,13,51.5,7,7,385.6666666666667,295.5,302.6666666666667,305.25,24,4,5,6,1488.83699038505,1508.12768090446,0.4722669574594874,0.5277330425405127,1455.19231188,1501.50539168,105.98311203579,261.86095637988,-15.6445886939,13.9005560292,2956.6977035600003,-1.7440326646999988,46.31307979999997,29.5451447231
Over,82,14,48.0,8,8,397.6666666666667,420.0,310.3333333333333,324.0,28,31,7,14,1677.41041663111,1525.65901927925,0.7769051651795047,0.2230948348204953,1635.06607701,1513.3836584,185.42888304897,214.53020645298,8.34160463802,8.74768429297,3148.4497354100004,17.08928893099,121.68241861,0.4060796549500001
Under,76,9,54.5,4,4,445.25,372.6666666666667,341.0,342.11111111111114,28,21,10,12,1502.9769765001,1646.2332502731,0.3892468086258739,0.610753191374126,1503.84616548,1628.97769644,152.86339101099,263.6009083983,5.17530469981,22.9252661601,3132.82386192,28.10057085991,125.13153095999996,17.749961460290002
Under,63,10,39.0,7,7,298.75,311.75,403.0,313.25,4,6,26,4,1474.00355165155,1547.62917373767,0.4875892816850093,0.5124107183149906,1482.8002977,1513.55179644,149.8642548612,152.9590480374,-3.61221976194,-1.45259170436,2996.35209414,-5.0648114663,30.751498739999988,2.15962805758
Under,67,8,41.5,7,7,345.0,313.25,331.75,311.75,17,7,8,3,1289.83275234741,1461.13404691943,0.3516214719977538,0.6483785280022462,1301.93017491,1390.65436105,64.34295005391,126.4209610653,-17.4448588605,-2.55888699246,2692.58453596,-20.00374585296,88.72418614000003,14.88597186804
Over,72,0,42.0,7,7,341.0,318.75,445.25,383.25,14,8,28,24,1565.3262313903,1535.87563752152,0.6326730191018173,0.3673269808981827,1544.53632942,1544.11573564,160.38384119571,121.87268298579,-6.02076773462,-5.51794517809,3088.65206506,-11.53871291271,0.4205937799999901,0.50282255653
Over,72,0,43.5,7,7,319.0,288.0,377.5,377.0,9,3,22,21,1442.84703381068,1314.28506108432,0.7529172974731472,0.2470827025268528,1437.03637521,1322.69709402,92.5732535178,106.09547141655,28.6089041248,-16.1332458066,2759.73346923,12.475658318199995,114.33928119000008,44.7421499314
Under,89,9,41.5,7,7,342.0,271.0,358.0,375.1111111111112,15,1,16,20,1460.33040329945,1461.20589357261,0.5912488237474887,0.4087511762525113,1432.08159502,1508.99146116,93.2777605089,92.25526039323,-21.2120307756,-131.788958021,2941.07305618,-153.0009887966,76.90986614000008,110.5769272454
Over,76,7,45.5,7,7,344.25,337.5,407.5,363.875,16,13,27,18,1462.62297696622,1398.23370780655,0.6780499406995896,0.3219500593004104,1470.98848619,1418.16514373,165.69818720037,146.53599202835997,10.4158572163,1.27295905657,2889.15362992,11.68881627287,52.82334246000005,9.14289815973
Under,77,10,45.0,7,7,377.5,407.5,319.0,344.25,23,26,6,13,1549.86975257963,1505.72721339922,0.6520982116344604,0.3479017883655396,1551.63961058,1494.78594096,141.547932834,126.53192678016,3.82150732006,-11.2830619859,3046.42555154,-7.46155466584,56.85366961999989,15.10456930596
Under,73,9,41.0,7,7,331.75,334.25,345.0,286.5,11,12,14,1,1613.8776706396,1438.74517667102,0.7993623419648759,0.2006376580351241,1608.04038964,1471.05664891,170.48324654724,154.46658065981998,-4.60405169474,2.2947955194,3079.09703855,-2.30925617534,136.98374073000014,6.89884721414
Under,78,0,46.5,7,7,377.0,391.5,288.0,349.5,22,25,2,15,1459.61094233446,1557.26180087171,0.4531494783523038,0.5468505216476962,1462.68053836,1578.23253609,95.85160095291,179.42262766461,16.2575353952,8.79461925356,3040.91307445,25.05215464876,115.55199773000004,7.462916141640001
Over,72,8,40.5,7,7,286.5,301.0,334.25,365.0,2,5,9,19,1525.30775637439,1459.98131601379,0.6792264810146664,0.3207735189853335,1535.29538408,1480.502414,122.05307840583,114.89394840264,-80.4599171683,-22.2117844332,3015.79779808,-102.6717016015,54.79297008000003,58.2481327351
Over,72,0,52.0,10,7,361.0,349.5,325.75,391.5,20,18,7,25,1556.50538104245,1601.33370564085,0.5289968007621709,0.4710031992378291,1544.1033164,1602.86500777,190.48102617225,241.09476817932,12.3750050841,6.37194849449,3146.96832417,18.74695357859,58.76169136999988,6.00305658961
Over,72,0,45.0,6,7,422.25,358.0,381.0,342.0,27,19,23,11,1500.77631971046,1686.76287755364,0.3325987543098555,0.6674012456901445,1511.56785288,1646.08817399,152.50345774553998,200.43682506507,66.7099647342,15.4261225654,3157.65602687,82.1360872996,134.52032111000017,51.2838421688
Under,70,10,41.0,8,11,383.25,325.75,318.75,361.0,24,10,5,17,1382.32533241831,1501.53040580785,0.4226194420851888,0.5773805579148112,1397.95800068,1523.68009437,112.44816,206.50363454226,19.4683084076,22.5409882662,2921.63809505,42.0092966738,125.72209369000008,3.072679858600001
Over,72,6,44.0,4,4,411.2,349.4,366.4,310.8,26,14,21,8,1554.20393017303,1571.95947424006,0.567574251822694,0.4324257481773059,1560.57765167,1571.28583483,141.93160183025998,159.59372784861,5.08727672539,13.0040645732,3131.8634865000004,18.09134129859,10.70818316000009,7.916787847810001
Under,72,0,46.0,7,14,251.25,403.0,309.0,298.75,1,25,7,4,1626.69694834288,1475.7877222725,0.7760637774131085,0.2239362225868915,1587.93593442,1449.28758782,224.34714078117,80.99086958984999,-4.49683241022,-26.2921708739,3037.22352224,-30.78900328412,138.64834659999997,21.795338463680004
Over,69,7,39.5,6,7,316.8,302.2,373.6,294.2,6,3,23,3,1498.08914951876,1370.88959479148,0.7514554038886452,0.2485445961113548,1515.71522391,1386.75712644,119.79012503634,106.82988257502,-18.6535936275,15.6857542748,2902.47235035,-2.9678393527000004,128.95809746999998,34.339347902300005
Over,72,0,46.0,7,7,334.8,367.4,321.6,428.0,10,19,10,27,1486.92232179943,1280.53308362626,0.8266748351214811,0.1733251648785189,1491.45786722,1290.3179682,169.34641588062,39.90096,71.7959455651,-37.6442998547,2781.77583542,34.1516457104,201.13989902000003,109.4402454198
Under,72,0,46.0,7,6,365.0,373.6,362.4,316.8,17,20,20,9,1512.96614343468,1618.51902701327,0.4419033004886666,0.5580966995113334,1534.88096861,1619.24768626,128.3612282931,238.52259239094,-70.1521209237,4.76498081597,3154.12865487,-65.38714010772999,84.36671764999983,74.91710173967
Over,72,0,50.5,7,14,310.8,377.75,349.4,277.125,4,21,17,2,1536.63426799006,1546.99793873879,0.5779862036936588,0.4220137963063412,1524.61610854,1528.07441339,261.50481669081,153.86687147171995,13.0274582282,-9.02377484613,3052.69052193,4.003683382070001,3.458304850000104,22.05123307433
Under,73,13,48.5,10,7,439.4,321.6,382.9333333333333,334.8,28,7,24,13,1470.43371564058,1659.70285559496,0.3284176168768433,0.6715823831231567,1402.26656775,1642.25103183,123.57423677082,254.44947392469,-3.18577231286,17.2032856119,3044.51759958,14.01751329904,239.98446408000015,20.38905792476
Over,68,4,46.0,7,13,339.0,381.0,325.0,422.25,11,22,11,26,1516.30655835672,1307.98846551235,0.8282600008620753,0.1717399991379247,1502.36156141,1317.19345866,222.59712331164,121.79424388329,11.5962498253,-6.65718216902,2819.55502007,4.939067656279999,185.1681027499999,18.25343199432
Over,72,0,46.5,10,7,385.5,366.4,437.9375,411.2,23,18,28,25,1483.63749173879,1489.50737117824,0.5842829079856807,0.4157170920143193,1475.13971671,1490.57283009,133.05936557067,155.54251201071,-7.45520930407,6.55207590051,2965.7125468,-0.90313340356,15.433113380000124,14.00728520458
Over,88,10,42.0,7,7,390.8,330.6,353.6,343.8,24,9,19,15,1494.21727812131,1442.23308888008,0.662267440686145,0.337732559313855,1521.54841739,1446.28290141,138.96335823413995,89.15974418142,-5.43055360775,12.0987302397,2967.8313188,6.66817663195,75.26551597999992,17.52928384745
Under,60,14,46.5,7,7,343.8,428.0,330.6,367.4,12,27,12,22,1700.61687546467,1558.40556918931,0.7672422112508851,0.2327577887491149,1666.19815965,1557.54862116,222.24504466857,149.8075667979,25.5567906748,-14.7116915032,3223.74678081,10.845099171599998,108.64953848999994,40.268482178
Under,76,9,48.5,7,7,351.8,294.2,345.4,302.2,15,2,16,6,1487.19992286942,1424.05010336829,0.676490442071032,0.3235095579289679,1500.08257417,1443.81653613,164.78184508664998,148.84572462111,4.72611075226,2.3641598555,2943.8991103,7.090270607760001,56.26603804000001,2.3619508967600003
Under,61,4,37.5,7,14,345.4,365.0,351.8,301.0,13,17,18,5,1577.54809959425,1436.80658140448,0.7657278565162691,0.2342721434837309,1544.46586999,1445.33709379,103.10683367919,153.79746843648,-2.38915846369,3.94470435013,2989.80296378,1.55554588644,99.12877620000016,6.33386281382
Over,57,7,46.0,8,8,325.0,315.6,339.0,255.2,8,5,14,1,1445.74857459956,1449.14362938265,0.5877390589750464,0.4122609410249536,1491.78546836,1442.54001057,177.00270277733998,96.04008744792,19.3535635845,28.9118758835,2934.32547893,48.265439468,49.245457790000046,9.558312298999995
Over,62,1,46.5,4,4,402.3333333333333,291.8333333333333,360.8333333333333,351.1666666666667,29,3,17,16,1477.24170886897,1667.65235993136,0.3269699433360616,0.6730300566639384,1490.4497425,1633.24386576,156.1056606945,214.95444243438,-0.0319346578915,20.6317280163,3123.69360826,20.599793358408498,142.7941232600001,20.6636626741915
Over,74,9,46.5,7,14,392.6,288.6,381.72,328.0,27,2,23,8,1531.07038634623,1474.99999008862,0.6675083658695103,0.3324916341304896,1498.72915817,1474.52606978,131.8053452925,142.66400043423,-12.0030614047,0.0515946595269,2973.25522795,-11.9514667451731,24.203088389999948,12.0546560642269
Under,70,15,39.5,10,7,344.3333333333333,324.8333333333333,396.5,302.6666666666667,14,7,28,4,1393.71880036609,1533.4184360226,0.3941249779150799,0.6058750220849201,1408.48606265,1540.30097605,101.9604445266,138.90377012489998,12.4667475369,3.58887573662,2948.7870387,16.05562327352,131.81491340000002,8.87787180028
Under,74,12,42.5,6,7,342.0,324.6666666666667,320.3333333333333,364.1666666666667,11,6,5,18,1271.7902457333,1467.46882524318,0.320332024559848,0.679667975440152,1285.18712218,1510.82740471,57.6023378205,179.10688030356,-11.7550450691,19.4514664257,2796.01452689,7.696421356600002,225.64028253000012,31.2065114948
Under,52,10,45.5,7,7,378.0,345.3333333333333,324.24,369.8333333333333,22,15,6,20,1588.5088620649,1558.93707548484,0.6328351344483127,0.3671648655516872,1585.85105604,1543.10348854,46.70226,247.7269136067,-176.488671783,5.48713363513,3128.95454458,-171.00153814787,42.74756750000006,181.97580541813
Under,72,0,41.0,7,6,343.8333333333333,320.3333333333333,370.0,342.0,13,5,21,11,1427.42337873903,1460.67259251956,0.5455662772478901,0.4544337227521099,1423.49807421,1487.99857805,100.7607854781,132.95909985006,29.8266311044,-8.034253444,2911.49665226,21.7923776604,64.50050384000019,37.8608845484
Under,54,10,45.5,7,7,379.1666666666667,370.0,391.4166666666667,343.8333333333333,23,21,26,12,1475.77777448183,1498.14487282841,0.4678555531241465,0.5321444468758535,1479.83274075,1491.18647702,87.64921033406999,141.30942989922,10.7385268042,-2.9574345059,2971.01921777,7.781092298299999,11.3537362699999,13.6959613101
Over,86,18,40.0,7,7,339.3333333333333,258.8,428.6666666666667,392.0,10,1,30,27,1499.64627023607,1457.50547516799,0.6494794803544397,0.3505205196455603,1474.27626926,1393.24719617,84.23605633377,126.9991373409,-23.3525355182,-0.712354182778,2867.52346543,-24.064889700978,81.02907308999988,22.640181335422
Over,72,0,37.5,7,7,302.6666666666667,369.8333333333333,324.8333333333333,345.3333333333333,4,20,7,15,1542.97630838305,1475.25994394415,0.68221651800378,0.31778348199622,1568.27759883,1493.9862877,132.88397848902,102.64126435068,-63.315448847,-26.2957823486,3062.26388653,-89.6112311956,74.29131112999994,37.0196664984
Over,68,10,48.0,14,7,362.4,343.1666666666667,365.0,388.1666666666667,19,12,19,24,1304.63195036842,1539.32005967003,0.2735265436051141,0.7264734563948859,1314.14279287,1527.72063791,66.19932,206.90577118761,-40.1607050258,19.7849834963,2841.8634307800003,-20.3757215295,213.57784504000008,59.9456885221
Under,90,4,41.0,7,7,380.0,351.1666666666667,331.52,291.8333333333333,24,16,9,3,1434.00831736874,1532.96251144251,0.4512909577283694,0.5487090422716305,1453.44936779,1501.91329698,154.91167664213998,102.10780908372,5.27891208298,-2.14641104818,2955.3626647700003,3.1325010348,48.46392919000005,7.42532313116
Under,75,7,39.0,14,7,353.6,333.8333333333333,390.8,377.5,17,9,25,22,1481.39216955622,1574.63965432609,0.4594379360036225,0.5405620639963775,1487.88966681,1594.63017304,144.32699869764,169.50738410166,-0.987766297781,3.33894498253,3082.51983985,2.351178684749,106.74050622999994,4.326711280311001
Over,79,6,40.0,14,7,328.0,360.8333333333333,288.6,402.3333333333333,8,18,2,29,1591.37008472262,1490.56233904299,0.7220124609920748,0.2779875390079251,1590.50291506,1497.62293597,150.53009379308995,149.91347321379,-13.614845697,-3.47723570303,3088.1258510300004,-17.09208140003,92.87997909,10.13760999397
Under,56,2,56.5,7,7,392.0,428.6666666666667,258.8,339.3333333333333,26,30,1,10,1672.63109606755,1602.83840037931,0.6848020856361507,0.3151979143638492,1651.27040342,1562.94725297,246.09460118298,215.08882531851,12.1656849575,-8.90287538972,3214.21765639,3.26280956778,88.32315045000018,21.06856034722
Over,70,9,48.5,8,11,389.6,396.5,344.0,344.3333333333333,25,28,13,14,1592.74496839049,1519.66307350065,0.6888746164520677,0.3111253835479323,1591.56251045,1505.41222721,162.51068817588,234.97116449037,14.1280031088,16.5307001092,3096.97473766,30.658703218,86.15028323999991,2.4026970004000017
Over,56,9,38.0,4,4,278.8333333333333,295.1428571428572,332.9444444444444,368.0,1,2,10,16,1462.089618459,1508.91344773938,0.5261337749981696,0.4738662250018304,1480.0164315,1483.16786082,101.52515845857,136.13238251811,-25.539440431,5.51255783124,2963.18429232,-20.02688259976,3.151429320000034,31.05199826224
Over,42,7,47.0,10,7,322.2857142857143,314.0,407.1428571428572,402.6666666666667,9,5,25,24,1539.80815502543,1487.13590359415,0.6631527807612495,0.3368472192387505,1508.45577452,1499.82572407,144.21057171642,180.57051008898,-5.24191824416,12.0368038633,3008.28149859,6.79488561914,8.630050449999999,17.27872210746
Over,39,9,44.0,7,7,316.85714285714283,308.5,368.7142857142857,370.6944444444444,6,4,17,18,1476.22779087554,1390.5321904402,0.704219736560694,0.2957802634393059,1479.59362462,1386.582231,134.36354805786,86.88481360019999,-11.1415489906,21.3973136103,2866.17585562,10.2557646197,93.0113936199998,32.5388626009
Under,62,8,49.5,7,7,338.57142857142856,426.1428571428572,365.1428571428572,386.4285714285714,11,26,15,21,1689.46043140868,1468.46172058891,0.8383959019154547,0.1616040980845453,1665.76946925,1482.73904207,243.98534755353,153.23421852848998,10.5027738922,4.17622321083,3148.5085113200003,14.67899710303,183.03042717999983,6.3265506813700005
Under,72,0,46.0,7,7,303.42857142857144,397.0,340.7142857142857,332.4444444444444,3,23,13,9,1589.38926400169,1427.68696793844,0.7866758291116126,0.2133241708883874,1560.28711208,1443.08948529,243.74451812502,87.10626003123,3.22157908702,4.41631791227,3003.37659737,7.63789699929,117.19762678999996,1.1947388252500004
Over,63,5,43.5,7,7,385.5,333.85714285714283,425.72222222222223,275.9714285714286,20,10,26,1,1448.23829766468,1586.00906503818,0.3967794713641813,0.6032205286358188,1384.3556046,1548.44818714,131.51669251709998,218.54154476517,2.12355242098,-6.73292607875,2932.80379174,-4.60937365777,164.09258253999997,8.85647849973
Under,67,12,45.0,7,6,342.42857142857144,396.2857142857143,382.19999999999993,387.9428571428572,13,22,20,22,1606.78469380638,1287.19142202456,0.9014905285783504,0.0985094714216496,1603.98501916,1302.3932665,179.62170121532998,69.58386908285999,22.2612049136,-36.4603952331,2906.37828566,-14.1991903195,301.5917526600001,58.7216001467
Under,63,13,46.0,7,7,340.7142857142857,402.6666666666667,303.42857142857144,314.0,12,24,3,6,1466.26222140942,1499.45026845025,0.5456535707922399,0.4543464292077601,1464.79945343,1505.69755341,166.62639000183,125.65158990483,12.2699502183,-2.97376733012,2970.49700684,9.29618288818,40.89809997999987,15.24371754842
Over,50,2,45.0,14,7,364.1666666666667,367.6666666666667,324.6666666666667,308.1944444444444,15,16,8,4,1600.86189558409,1495.66515969239,0.7270548708107989,0.2729451291892011,1616.88351414,1496.58871325,189.48329874276,171.15186907961998,13.1074656799,69.1088748864,3113.47222739,82.2163405663,120.29480089000003,56.0014092065
Over,60,4,46.5,7,6,385.5,387.6666666666667,342.3055555555556,396.25,20,21,14,23,1505.62334808476,1556.76058801389,0.5199395351166831,0.4800604648833169,1492.9897185,1539.47016427,236.94325382739,222.3169323837,16.0847277396,26.3360354625,3032.45988277,42.420763202100005,46.48044576999996,10.251307722899998
Under,72,0,44.5,7,14,369.2857142857143,322.0,311.2857142857143,377.9583333333333,18,8,5,19,1524.69513124401,1605.70463289007,0.4769767677099963,0.5230232322900037,1509.5870334,1608.53222641,134.52415818963,158.84692642269,-18.2849473174,-8.77568913724,3118.11925981,-27.06063645464,98.94519300999993,9.50925818016
Over,56,11,38.5,7,7,368.0,321.2857142857143,295.1428571428572,333.57142857142856,17,7,2,11,1263.40673148022,1556.1466338682,0.1564152108102101,0.8435847891897899,1279.0936419,1582.24745504,49.27005029232,133.23073598471998,-15.3334365798,-59.0153758176,2861.34109694,-74.3488123974,303.15381314,43.6819392378
Over,44,12,42.0,8,11,362.6666666666667,407.1428571428572,336.47222222222223,322.2857142857143,14,25,12,7,1657.75816520618,1498.50910822234,0.7842963276431811,0.2157036723568189,1623.8678842,1472.6236227,227.68868038191,96.44498843661,25.9655307824,-4.30997920826,3096.4915069,21.65555157414,151.2442615,30.27550999066
Over,68,11,42.0,4,4,316.42857142857144,329.625,328.6734693877551,386.5625,5,8,10,21,1434.47489092363,1559.27756547492,0.4147770187901475,0.5852229812098524,1371.86730651,1533.40407451,142.07971926159,150.70728867314998,7.78624834804,-1.76892466331,2905.2713810200003,6.01732368473,161.53676800000017,9.55517301135
Under,61,4,42.0,7,7,386.7142857142857,329.875,329.02040816326524,389.20833333333337,21,9,11,24,1529.4370215005,1599.77247177923,0.4923222733563343,0.5076777266436657,1535.59272771,1560.93648523,123.43617592878,221.53855005282,-3.71418420457,-4.89917589468,3096.52921294,-8.61336009925,25.343757520000054,1.18499169011
