"game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",73,9,3079.09703855,-2.30925617534,17,1,14,18,20
"REG","Sunday","Home",46,7,7,0,"closed","astroturf",72,0,2781.77583542,34.1516457104,10,27,10,19,-8
"REG","Sunday","Home",53,8,7,0,"closed","matrixturf",72,0,3142.40563252043,0.834122459887214,1,13,19,6,-25
"SB","Sunday","Neutral",46.5,14,14,0,"outdoors","grass",66,1,3261.521763,9.581099115,1,2,1,2,0
"REG","Sunday","Home",36,7,7,0,"outdoors","fieldturf",64,10,2950.29759876,-3.8946275345,5,7,17,28,9
"REG","Sunday","Home",49,6,7,0,"outdoors","grass",50,4,3204.16338348847,55.2471010876122,14,26,9,10,-11
"REG","Sunday","Home",38.5,8,10,1,"closed","grass",72,0,3060.73966477,-109.34911384359,12,2,1,20,29
"REG","Sunday","Home",43.5,14,13,1,"dome","sportturf",72,0,2833.64722595008,-59.1713242046296,16,13,5,28,26
"REG","Sunday","Home",52.5,10,7,0,"dome","fieldturf",72,0,3021.79604302,30.52153245514,1,16,6,16,-5
"REG","Sunday","Home",39.5,14,7,0,"outdoors","astroplay",59,12,3070.33110457,-13.67815695522,23,18,3,21,23
"REG","Sunday","Home",42,7,6,0,"outdoors","astroplay",74,4,2892.49534543,2.53868747154,19,28,30,6,-33
"REG","Sunday","Home",38.5,7,7,1,"outdoors","grass",47,13,3166.04355772,44.93748534615,30,11,29,6,-4
"REG","Sunday","Home",49,7,6,0,"outdoors","fieldturf",62,0,2848.21521568,-2.38648213377,13,25,17,18,-11
"REG","Sunday","Home",44,14,7,1,"outdoors","grass",33,6,3108.80302015,49.152606665,15,6,9,11,11
"REG","Monday","Home",41,15,15,0,"outdoors","grass",46,12,3072.77486232,-2.42786657396,4,17,6,26,7
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",37,4,3134.49032668,25.02451076014,7,4,16,16,3
"REG","Sunday","Home",47,6,7,1,"dome","fieldturf",72,0,2961.37974958,1.47646677496,14,28,22,17,-19
"DIV","Saturday","Home",49.5,7,13,0,"outdoors","grass",45,10,3084.49632014,11.73152704213,5,8,7,1,-9
"REG","Sunday","Home",39,7,7,0,"dome","astroturf",72,0,3094.45254499,14.8357969775,27,28,21,24,2
"REG","Sunday","Home",35.5,8,8,1,"outdoors","grass",44,2,3103.65933195558,-142.821601509437,17,5,17,24,19
"REG","Sunday","Home",50,7,7,1,"outdoors","grass",45,4,3108.46951252423,37.6552269776522,15,13,6,8,4
"REG","Sunday","Home",37,7,7,0,"outdoors","grass",42,10,3098.81530332,-10.200472725,4,19,8,29,6
"REG","Sunday","Home",56,7,7,0,"dome","astroturf",72,0,3265.4567357,51.6051770161,2,2,4,12,8
"REG","Sunday","Home",43.5,7,7,0,"dome","sportturf",72,0,2957.48071751,-9.8895657543,15,15,19,30,11
"REG","Sunday","Home",47.5,7,7,0,"outdoors","grass",50,10,2989.17002403,24.09226655896,13,29,8,15,-9
"REG","Sunday","Home",40.5,7,6,0,"outdoors","sportturf",36,3,2818.97698235,-35.74911252486,15,29,16,24,-6
"REG","Sunday","Home",49,7,7,1,"dome","fieldturf",72,0,2889.67681394,35.63709546062,16,23,25,5,-27
"REG","Thursday","Home",44,4,4,1,"outdoors","grass",54,3,2772.99782219,-26.9356877698,23,17,25,16,-3
"REG","Sunday","Home",42,7,7,0,"outdoors","fieldturf",51,4,3118.33130979,7.34193140186,10,19,15,26,2
"REG","Sunday","Home",41.5,7,10,1,"closed","fieldturf",72,0,3043.75080227006,26.532684769369,24,27,22,22,-3
"REG","Monday","Home",45,7,7,0,"dome","fieldturf",72,0,2999.06920193,-23.1471777972,32,32,32,32,0
"REG","Sunday","Home",48.5,7,7,1,"closed","grass",72,0,3127.24796574521,-2.33362024775619,1,20,14,16,-17
"REG","Sunday","Home",51,10,7,0,"open","fieldturf",72,0,3122.21238674674,-2.45007403364066,10,17,21,6,-22
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",72,5,2957.99884922,23.1258079343,16,29,26,10,-29
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",91,9,2920.31533359,1.69469673624,7,12,9,28,14
"REG","Sunday","Home",46,6,7,0,"outdoors","grass",80,12,3060.73678639,12.4046821573,15,26,13,18,-6
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",49,16,2854.05290444,16.71544687106,20,15,19,27,13
"REG","Monday","Home",44.5,8,8,0,"outdoors","fieldturf",60,10,2988.27555725,10.61385309761,13,14,17,25,7
"REG","Sunday","Home",48,7,7,0,"outdoors","fieldturf",77,13,2894.97655608,9.62954201088,4,7,24,26,-1
"REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",83,7,2859.4211494,16.97748741863,15,15,1,20,19
"REG","Sunday","Home",44.5,10,7,0,"outdoors","grass",65,9,3083.36786025,14.80455064505,15,15,2,6,4
"REG","Sunday","Home",41,14,7,0,"closed","grass",72,0,2909.24331709,9.84385989163,24,2,14,22,30
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",61,16,2980.38120227476,-22.9646053154189,22,9,19,14,8
"REG","Thursday","Home",46,4,4,1,"closed","fieldturf",72,0,2839.5057010581,-60.3395545907207,4,23,16,27,-8
"REG","Sunday","Home",45,7,7,0,"outdoors","fieldturf",38,7,2889.14368182,-86.99582655792,7,21,9,23,0
"REG","Sunday","Home",47,7,7,0,"closed","grass",72,0,2989.5150699934,-109.186975943422,4,19,14,23,-6
"REG","Sunday","Home",35,7,7,0,"outdoors","grass",75,9,2949.37471345,27.16510293868,16,15,11,15,5
"REG","Sunday","Home",52,7,7,0,"dome","fieldturf",72,0,2863.38117152997,24.0497257203987,3,6,5,9,1
"REG","Sunday","Home",44,7,10,0,"outdoors","grass",32,11,3034.22865174202,-32.4357725501918,22,29,3,16,6
"REG","Sunday","Home",43,7,7,1,"dome","astroplay",72,0,3054.38668998,9.8869038429,32,25,2,1,6
"REG","Sunday","Home",45.5,7,7,1,"outdoors","sportturf",70,12,3073.24171096,13.78615200133,19,18,30,7,-22
"REG","Sunday","Home",41,7,7,0,"closed","grass",72,0,2821.91774256,-198.650870892,8,7,8,16,9
"REG","Sunday","Home",41,6,7,0,"outdoors","fieldturf",25,11,2887.42236271704,21.1871750125256,27,26,24,25,2
"REG","Sunday","Home",53,7,7,0,"open","fieldturf",72,0,3090.69255644006,20.450934387939,18,6,19,11,4
"REG","Sunday","Home",48,7,7,0,"closed","fieldturf",72,0,3101.48773085,5.85272729462,4,12,22,28,-2
"DIV","Sunday","Home",54,7,14,0,"outdoors","grass",31,20,3325.03389187,25.80878727142,3,8,5,4,-6
"REG","Sunday","Home",40.5,6,7,1,"outdoors","grass",61,12,2919.04014216,2.3302977578,28,6,27,21,16
"REG","Sunday","Home",38,6,7,0,"outdoors","grass",65,16,2853.04877931,59.25897003438,14,11,28,29,4
"REG","Sunday","Home",41.5,7,14,1,"outdoors","grass",50,3,2810.88428538,-1.04243339711,9,3,1,15,20
"REG","Thursday","Home",52.5,4,4,1,"dome","fieldturf",72,0,3057.0146742,2.421927533,12,3,2,2,9
"REG","Sunday","Home",47,7,7,0,"closed","fieldturf",72,0,3088.54651851,43.8409905938,11,20,14,18,-5
"REG","Sunday","Home",43,7,14,0,"outdoors","grass",60,1,3051.84154199795,-17.4448243217955,4,4,22,28,6
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",63,13,2993.77735508,4.28537146363,5,6,10,11,0
"REG","Sunday","Home",45.5,7,7,0,"dome","sportturf",72,0,2884.71869289896,-30.6140105338389,7,15,32,11,-29
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",66,4,3081.15802555,20.7603781481,6,13,26,10,-23
"REG","Sunday","Home",47.5,7,7,0,"outdoors","grass",41,7,3128.65316543,23.64845971316,24,19,26,1,-20
"REG","Monday","Home",46,8,8,0,"outdoors","grass",48,3,3114.79768399,-54.4375411878,11,4,2,12,17
"REG","Sunday","Home",44,7,6,0,"dome","astroturf",72,0,2963.71968192,-3.89095629095,12,6,24,19,1
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",72,5,3020.87350464,5.71913938766,21,1,27,25,18
"REG","Sunday","Neutral",47.5,7,7,0,"outdoors","grass",59,15,2915.306021,-37.080178285,12,26,1,10,-5
"CON","Sunday","Home",35,8,7,1,"outdoors","dessograss",26,12,3334.95564604,-5.814018518652,3,3,1,4,3
"WC","Sunday","Home",38.5,7,7,1,"outdoors","fieldturf",50,8,3199.2766074,13.781367954505,4,3,1,8,8
"REG","Saturday","Home",41,6,6,1,"dome","fieldturf",72,0,3082.99189898,13.80923017552,19,12,28,18,-3
"REG","Sunday","Home",38,7,7,0,"outdoors","fieldturf",61,10,3011.90541975,-11.4982724895,4,3,13,28,16
"REG","Sunday","Home",42.5,7,7,1,"outdoors","grass",63,0,2896.82742912,18.34001889354,32,6,31,1,-4
"REG","Sunday","Home",44.5,7,14,0,"outdoors","grass",75,2,2993.36275873,-3.643472782411,24,9,21,5,-1
"REG","Sunday","Home",35,7,7,0,"outdoors","grass",86,9,3043.34636888,11.27755656539,23,19,9,8,3
"REG","Sunday","Home",44.5,7,7,0,"closed","fieldturf",72,0,2887.22003856,12.5932199755,23,1,16,28,34
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",44,10,3007.8695082,5.80386006415,12,8,17,28,15
"REG","Sunday","Home",35.5,7,7,0,"outdoors","grass",72,7,2782.06027796,-15.77743600568,26,11,25,28,18
"REG","Sunday","Home",47,7,6,0,"outdoors","grass",84,10,3037.47798728,16.40639052156,2,30,18,12,-34
"REG","Sunday","Home",47,7,10,0,"outdoors","grass",38,23,2905.68482321761,-70.0674227113067,4,17,13,17,-9
"REG","Sunday","Home",49.5,7,7,1,"outdoors","grass",84,11,3101.82230087,16.95017286982,17,6,22,2,-9
"REG","Saturday","Home",37.5,7,6,1,"outdoors","grass",34,10,3255.61471912,-84.3039307267,9,23,6,7,-13
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",76,7,2856.95773972,-20.24056808631,29,6,30,10,3
"REG","Sunday","Home",48,7,7,1,"outdoors","fieldturf",45,2,3171.95046608289,-0.757625089793224,6,6,1,9,8
"REG","Monday","Home",47.5,8,8,1,"outdoors","grass",78,7,3049.56022205,28.77886831426,19,25,28,8,-26
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",30,32,2997.73403647,30.66937468411,8,6,5,29,26
"REG","Sunday","Home",49.5,7,6,0,"outdoors","grass",30,12,2885.84309122,-12.5663599572,28,10,15,4,7
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",55,3,3140.33652567,4.07483263866,11,11,19,24,5
"REG","Sunday","Home",51,10,7,0,"dome","fieldturf",72,0,3127.07960466,24.34387899145,1,18,10,18,-9
"REG","Sunday","Home",52.5,7,7,0,"outdoors","grass",60,5,3181.58690321,-32.3871930743,3,10,15,19,-3
"REG","Sunday","Home",40,8,7,1,"outdoors","grass",28,15,2849.6697264,-18.57004785015,5,14,22,15,-16
"REG","Thursday","Home",43.5,7,7,1,"outdoors","fieldturf",35,2,3194.28351709441,-9.49360745774725,22,15,23,2,-14
"REG","Sunday","Home",47.5,6,10,0,"dome","grass",72,0,2965.81808830459,-42.3047762733308,6,27,2,15,-8
"WC","Saturday","Home",46.5,6,7,0,"outdoors","grass",37,4,3071.9516119931,10.9432279580448,8,2,10,7,3
"REG","Sunday","Home",40.5,7,7,1,"outdoors","grass",79,15,2852.02433541,-85.6657692584,17,24,6,30,17
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",67,9,2943.82437677,18.96447392346,23,10,21,11,3
"REG","Thursday","Home",43,4,4,1,"outdoors","grass",56,10,3169.35378463,-3.76494441887,15,15,17,7,-10
"REG","Monday","Home",49,8,8,1,"closed","matrixturf",72,0,3013.32796017,-45.9219164599,3,9,4,4,-6
"REG","Sunday","Home",41,7,14,0,"outdoors","grass",69,8,2992.6213459,29.83449333604,8,28,11,22,-9
"REG","Thursday","Home",38,4,4,1,"outdoors","fieldturf",52,20,2918.11927096,-8.57326439126,20,9,23,27,15
"REG","Sunday","Home",35.5,7,7,1,"dome","fieldturf",72,0,3184.09871266,-8.7133574062,19,27,3,7,-4
"REG","Thursday","Home",40.5,4,4,1,"outdoors","fieldturf",44,6,3206.27438125,-103.08530120488,15,12,2,14,15
"REG","Sunday","Home",47,7,7,1,"closed","matrixturf",72,0,3094.93651331,16.11993264904,5,13,21,22,-7
"REG","Sunday","Home",45,10,6,0,"outdoors","grass",94,8,3168.21461746,8.32982313213,27,22,4,15,16
"REG","Sunday","Home",46,7,7,0,"outdoors","grass",62,12,3063.7625678899,-12.0783072358123,23,1,24,5,3
"REG","Sunday","Home",39,7,7,0,"outdoors","grass",65,3,2712.30143541,8.66612381789,15,8,4,28,31
"REG","Sunday","Home",43.5,7,14,0,"outdoors","sportturf",72,10,3176.83710419,-2.946566099724,15,7,17,7,-2
"REG","Sunday","Home",55.5,14,6,1,"closed","grass",72,0,3118.65890315425,54.8345770911233,8,28,17,5,-32
"REG","Monday","Home",44,8,8,0,"outdoors","grass",46,3,2967.97564538,-29.29990493611,15,27,28,12,-28
"REG","Thursday","Home",46,4,4,0,"outdoors","grass",60,3,3126.3234856693,1.6581521736638,27,15,19,13,6
"REG","Sunday","Home",44,7,7,0,"outdoors","grass",58,15,2766.2569653,-1.985798927305,26,32,10,12,-4
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",63,6,2926.49975413,5.52707550096,13,18,7,25,13
"REG","Sunday","Home",43,6,7,0,"outdoors","fieldturf",48,8,2701.72890507942,-4.97855714087293,26,3,26,20,17
"REG","Sunday","Home",50,7,7,0,"dome","fieldturf",72,0,2984.00929738,21.22223694794,18,2,10,4,10
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",88,7,3072.90737249,-7.44242710272,8,1,23,21,5
"REG","Sunday","Home",47,7,10,0,"outdoors","grass",75,8,2749.47648763,25.32031373835,23,3,17,5,8
"REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",35,13,2896.47662725,-65.4398508019,7,13,20,32,6
"REG","Sunday","Home",37.5,6,7,0,"dome","fieldturf",72,0,2602.73099561,6.236775280026,25,25,21,32,11
"REG","Sunday","Home",55.5,7,7,1,"outdoors","grass",39,12,3036.53963878,45.6859481094,4,27,18,1,-40
"REG","Sunday","Home",52.5,7,6,0,"dome","sportturf",72,0,2786.90817503,46.952991469,3,14,25,15,-21
"REG","Thursday","Home",41.5,4,4,1,"dome","fieldturf",72,0,2693.04305333655,5.79456579661707,22,22,30,29,-1
"REG","Monday","Home",44,8,8,0,"outdoors","grass",54,6,3056.47614282,-71.458339814,24,13,18,8,1
"REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",75,15,3067.04920942,12.86462425914,32,32,32,32,0
"REG","Sunday","Home",46.5,7,6,1,"dome","fieldturf",72,0,3045.90968604,-19.23433096451,13,6,28,24,3
"REG","Sunday","Home",43.5,7,7,0,"outdoors","astroturf",83,13,2878.47319827788,21.9866273845063,11,27,25,10,-31
"REG","Sunday","Home",46,14,7,1,"outdoors","grass",75,2,3115.13214696,30.05254577932,12,1,17,20,14
"REG","Sunday","Home",52,7,6,0,"outdoors","fieldturf",85,0,3332.23077062,55.0930693649,1,2,20,2,-19
"REG","Sunday","Home",54,7,7,0,"outdoors","fieldturf",54,10,3122.48735514517,13.2342580750839,2,8,6,19,7
"REG","Sunday","Home",39.5,7,7,0,"dome","fieldturf",72,0,2820.96687051,5.251052431891,31,7,3,21,42
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",54,20,3044.90311342,9.06331844606,7,13,8,32,18
"REG","Sunday","Home",47,7,7,0,"outdoors","grass",72,8,3053.67176726,-30.66177451678,1,3,20,21,-1
"REG","Sunday","Home",43,7,7,1,"outdoors","astroturf",58,4,2988.12745909,-6.50465248636,19,27,10,18,0
"REG","Sunday","Home",38,7,7,1,"outdoors","fieldturf",54,10,2981.05533584,6.13348816141,23,21,28,30,4
"REG","Sunday","Home",35,14,7,0,"outdoors","grass",87,10,2998.31891734,-18.52316145473,19,8,4,26,33
"REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",62,0,2795.23525498,16.6281544044,4,12,24,13,-19
"REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",49,4,2930.9628892,-18.07485104724,31,31,21,11,-10
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",73,11,2881.86739987,4.81872298239,18,8,14,23,19
"REG","Sunday","Home",43.5,7,14,1,"outdoors","grass",87,5,2925.51530652,-86.22433753704,23,8,19,16,12
"REG","Sunday","Home",48,14,7,0,"outdoors","grass",59,16,2999.16165063,-84.891355616142,11,16,23,9,-19
"REG","Sunday","Home",38.5,14,7,0,"outdoors","grass",62,14,2824.32152911,50.98008719222,17,16,18,20,3
"REG","Sunday","Home",49.5,7,7,0,"dome","sportturf",72,0,2993.45825015,-9.14411837083,3,21,6,29,5
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",64,9,2999.76593897623,-127.492268648409,3,23,26,17,-29
"REG","Sunday","Home",49.5,7,7,0,"closed","grass",72,0,3058.75634133,-100.293103404,9,1,32,8,-16
"REG","Sunday","Home",39.5,7,14,0,"outdoors","grass",62,10,3074.1467443,3.0775314156,13,6,16,10,1
"REG","Sunday","Home",51,7,7,0,"outdoors","grass",55,3,3224.27174443588,46.0509491080581,2,15,7,17,-3
"REG","Sunday","Home",48,7,14,0,"outdoors","grass",46,4,3051.35713448,7.1998483905,4,30,19,17,-28
"REG","Sunday","Home",45,14,7,1,"outdoors","fieldturf",56,18,2876.86467669363,-26.5394737343188,28,3,25,22,22
"REG","Monday","Home",45.5,8,8,1,"outdoors","grass",76,1,2891.20899634187,-130.267795803348,29,27,23,17,-4
"REG","Sunday","Home",34,7,7,1,"outdoors","grass",55,7,2898.45839161,-36.7440324142,11,9,15,30,17
"REG","Thursday","Home",44.5,7,7,0,"outdoors","grass",81,8,3186.2460814,-11.98742655824,32,32,32,32,0
"REG","Thursday","Home",40.5,4,4,1,"outdoors","sportturf",37,2,3063.99584909,-10.8895066187,29,7,15,14,21
"REG","Sunday","Home",45,7,7,0,"outdoors","fieldturf",37,5,2873.11322513067,10.645276732932,32,24,2,14,20
"REG","Sunday","Home",48,7,6,1,"outdoors","grass",72,4,3186.90234517,18.94741714264,5,22,14,7,-24
"REG","Sunday","Home",47.5,7,7,0,"open","fieldturf",72,0,2896.88724633525,-100.777573869117,27,15,18,23,17
"REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",45,10,3042.48953434,42.5064841655,26,22,9,2,-3
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",75,4,2783.58020987,68.7851893848,2,25,9,29,-3
"REG","Sunday","Home",43,7,6,1,"outdoors","grass",33,12,3236.88184438,0.3424112329,7,2,18,30,17
"REG","Sunday","Home",44,7,7,1,"outdoors","fieldturf",45,5,2917.87031257,-1.58645624488,21,21,9,15,6
"REG","Sunday","Home",48.5,7,7,1,"dome","sportturf",72,0,2917.65418785,-22.174384815921,23,31,8,10,-6
"REG","Sunday","Home",37.5,7,7,0,"outdoors","fieldturf",43,8,2991.85696192,16.833786600765,6,20,9,20,-3
"REG","Sunday","Home",32,7,6,1,"outdoors","grass",16,22,3090.37424007,-11.7549474192,23,20,11,3,-5
"REG","Sunday","Home",48.5,7,7,0,"dome","fieldturf",72,0,2820.17980619678,0.939988989448059,3,12,18,26,-1
"REG","Sunday","Home",50,7,7,1,"outdoors","grass",61,1,3199.84417172,13.2843917738,10,22,8,2,-18
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",88,4,3100.40824859,-3.2947759129,9,11,3,26,21
"REG","Sunday","Home",52.5,7,7,0,"dome","sportturf",72,0,3088.68472532,3.90877878967,2,3,21,11,-11
"REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",48,14,3048.5045903,9.56386421859,12,20,15,5,-18
"REG","Sunday","Home",43.5,10,7,0,"outdoors","fieldturf",29,16,2974.36690613,-0.417654900580001,21,3,8,2,12
"REG","Monday","Home",49,8,8,0,"dome","fieldturf",72,0,3048.29003204,-23.07837396192,3,31,17,29,-16
"REG","Sunday","Home",43.5,7,6,1,"dome","astroplay",72,0,3045.54742977,-62.19689663755,10,18,27,19,-16
"REG","Sunday","Home",45.5,7,14,0,"outdoors","dessograss",59,8,3068.22509271,-8.3993128268,15,19,22,2,-24
"REG","Monday","Home",40.5,8,8,1,"outdoors","grass",45,10,3188.9207353,-25.93908958356,20,5,16,17,16
"REG","Sunday","Home",34,7,7,1,"outdoors","grass",46,12,2804.30954082,-44.1970696881,29,6,23,24,24
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",44,6,3109.29235212446,-135.41499717421,1,21,22,29,-13
"REG","Sunday","Home",37,10,7,0,"outdoors","grass",49,13,3201.75890432,14.48803287166,15,4,23,25,13
"REG","Sunday","Home",32,7,7,0,"outdoors","grass",48,6,2976.70219717,-44.49656094326,25,10,5,16,26
"REG","Sunday","Home",45,7,7,1,"closed","grass",72,0,2932.15363142,0.9357586433,14,12,22,16,-4
"REG","Sunday","Home",39,8,7,0,"outdoors","grass",59,16,3194.42871652,-110.906972986803,10,3,2,11,16
"REG","Tuesday","Home",52,9,16,0,"outdoors","grass",73,3,3152.68279592124,46.7363395186839,11,7,17,3,-10
"REG","Sunday","Home",35.5,7,6,0,"outdoors","fieldturf",47,16,2922.70465748,-29.2793437858,5,25,31,29,-22
"REG","Sunday","Home",51.5,7,7,0,"outdoors","fieldturf",59,7,3269.34428135,-1.7064257496,18,7,20,4,-5
"REG","Sunday","Home",33,7,7,0,"dome","fieldturf",72,0,2986.10107512,-65.2234994409,27,16,5,22,28
"REG","Sunday","Home",40.5,7,7,0,"outdoors","dessograss",75,5,3024.27478832,1.07662691346,32,32,32,32,0
"REG","Sunday","Home",42.5,7,7,0,"outdoors","astroturf",40,4,3155.59913482,19.23939757428,20,20,21,2,-19
"REG","Sunday","Home",55,7,7,0,"outdoors","astroturf",69,4,3174.91610985847,49.2579014840365,13,8,18,1,-12
"REG","Sunday","Home",46,7,14,0,"outdoors","grass",59,25,2947.98292015661,17.6710226674737,23,14,10,12,11
"REG","Sunday","Home",38.5,7,7,0,"outdoors","grass",75,5,3024.49310261,17.83615958441,17,27,26,12,-24
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",65,7,3236.02535035,-18.39556811079,12,6,5,14,15
"REG","Sunday","Home",42.5,7,7,0,"closed","grass",72,0,3087.31160632,31.82363963284,32,27,26,1,-20
"REG","Monday","Home",42.5,8,8,0,"dome","sportturf",72,0,3100.13004118,38.96493189081,29,27,26,7,-17
"REG","Sunday","Home",38.5,7,7,1,"outdoors","grass",53,9,3204.76001756,7.52216905992,23,25,29,24,-7
"REG","Sunday","Home",41,6,7,0,"outdoors","grass",26,16,3090.13223835,2.8890184931,12,23,2,24,11
"REG","Sunday","Home",46,14,7,0,"dome","fieldturf",72,0,3115.54484441,43.9937314382,13,3,11,19,18
"REG","Sunday","Home",41,7,7,1,"dome","fieldturf",72,0,2884.25001686,9.49429282704,16,9,21,13,-1
"REG","Sunday","Home",43.5,7,14,0,"dome","astroplay",72,0,2867.24005252,6.5767050983,28,17,3,7,15
"REG","Sunday","Home",43.5,10,7,1,"outdoors","grass",37,9,3070.22194685,15.98137649098,27,12,27,22,10
"REG","Sunday","Home",47,10,7,0,"outdoors","grass",71,7,2896.13466998,15.99000094923,17,17,9,15,6
"REG","Sunday","Home",40,14,7,0,"outdoors","grass",47,16,2793.25175009,16.25333010423,10,14,7,20,9
"REG","Sunday","Home",38,7,6,1,"outdoors","grass",38,22,3034.0485981313,-123.058548648223,18,9,30,7,-14
"REG","Thursday","Home",49,4,4,0,"outdoors","fieldturf",54,6,3049.89627143,17.33196058448,19,25,2,6,-2
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",59,3,2773.81320218,18.16061210128,14,22,12,18,-2
"REG","Sunday","Home",38.5,7,7,0,"outdoors","grass",63,4,2791.10292107,12.231828632848,29,25,3,15,16
"REG","Sunday","Home",32,7,7,1,"outdoors","grass",68,7,2990.38957839,20.89575647378,7,11,14,25,7
"REG","Sunday","Home",45,7,7,0,"closed","grass",72,0,2954.08402791,11.244976272484,16,10,17,8,-3
"REG","Thursday","Home",52.5,4,4,0,"dome","fieldturf",72,0,2818.89919403982,19.1809178277417,22,12,15,18,13
"WC","Sunday","Home",44,7,7,1,"outdoors","astroturf",27,4,3201.79564086018,-144.770609513325,1,5,6,3,-7
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",55,7,3006.49832316122,-46.2118843497458,24,19,25,28,8
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",75,13,2958.86474412,-20.08355325239,12,24,31,19,-24
"WC","Sunday","Home",53,7,7,0,"outdoors","grass",33,1,3222.74911908557,26.9384195982653,1,10,1,9,-1
"REG","Sunday","Home",51.5,7,7,1,"outdoors","grass",55,8,3028.67162067,8.201798717517,3,21,14,9,-23
"REG","Sunday","Home",46,7,7,0,"outdoors","grass",81,5,2920.69363028409,4.4019062314755,9,5,9,29,24
"REG","Thursday","Home",50,7,7,0,"outdoors","grass",74,0,3105.08370583,2.04659844379,32,32,32,32,0
